Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HasPool,HasMisc,HasAlley,HasFence,HasAltHeating,HouseAge,RemodelAge,GarageAge,TotalPorchSF,TotalBath,TotalSF,SalePrice_raw
913,30,RM,3.9512437185814275,8.71948076085107,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1Story,5,7,1925,1950,Gable,MetalSd,MetalSd,NA,0.0,TA,TA,BrkTil,TA,TA,No,Rec,6.194405391104672,Unf,0.0,5.634789603169249,6.645090969505644,TA,N,SBrkr,6.923628628138427,0.0,0.0,6.923628628138427,0.0,0.0,1,0.0,3,0.6931471805599453,TA,1.9459101490553132,Min1,0.0,NA,Detchd,1925.0,Unf,1,450,TA,TA,Y,0.0,0.0,4.727387818712341,0.0,4.795790545596741,0.0,6.431331081933479,7,2006,WD,Abnorml,11.385103457032141,0,1,0,1,0,81,56,81.0,232,1.0,1783,88000
914,90,RH,4.418840607796598,8.74369111054302,Reg,HLS,Inside,Gtl,Crawfor,Norm,Duplex,2Story,5,6,1949,1950,Gable,MetalSd,MetalSd,NA,0.0,TA,TA,CBlock,TA,TA,No,BLQ,5.652489180268651,Unf,0.0,6.576469569048224,6.90975328164481,TA,N,FuseA,6.90975328164481,6.90975328164481,0.0,7.602401335665818,0.0,0.0,2,0.0,4,1.0986122886681098,TA,2.1972245773362196,Typ,0.0,NA,2Types,1949.0,Unf,3,871,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2007,WD,Normal,11.884495917930655,0,0,0,0,0,58,57,58.0,0,2.0,3003,145000
915,160,FV,3.4339872044851463,8.006700845440367,Reg,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,VinylSd,VinylSd,Stone,4.343805421853684,Gd,TA,PConc,Gd,TA,Av,GLQ,5.68697535633982,Unf,0.0,5.765191102784844,6.418364935936212,Ex,Y,SBrkr,6.418364935936212,6.418364935936212,0.0,7.110696122978827,0.0,0.0,2,0.6931471805599453,2,0.6931471805599453,Gd,1.6094379124341003,Typ,0.0,NA,Detchd,2009.0,RFn,2,528,TA,TA,Y,0.0,5.459585514144159,0.0,0.0,0.0,0.0,0.0,6,2009,New,Partial,12.065280672855897,0,0,1,0,0,0,0,0.0,234,2.5,1836,173733
916,160,RM,3.091042453358316,7.601901959875166,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CemntBd,CmentBd,BrkFace,4.394449154672439,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.304448802421981,6.304448802421981,Fa,Y,SBrkr,6.304448802421981,6.304448802421981,0.0,6.996681488176539,0.0,0.0,1,0.6931471805599453,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.0,NA,Attchd,1970.0,Unf,1,286,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2007,WD,Normal,11.225256725762893,0,0,0,0,0,37,37,37.0,0,1.5,1638,75000
917,20,C (all),3.9318256327243257,9.105090961257085,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1Story,2,3,1949,1950,Gable,AsbShng,AsbShng,NA,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,3.9318256327243257,Unf,0.0,6.066108090103747,6.175867270105761,TA,N,FuseA,6.175867270105761,0.0,0.0,6.175867270105761,0.6931471805599453,0.0,0,0.0,1,0.6931471805599453,TA,1.6094379124341003,Typ,0.0,NA,Detchd,1958.0,Unf,1,308,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2006,WD,Abnorml,10.471978128496518,0,0,0,0,0,57,56,48.0,0,1.0,960,35311
918,20,RL,4.197201947661808,9.749228533507058,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,4,6,1956,1956,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.966024187106113,Unf,0.0,4.330733340286331,7.034387929915503,Ex,Y,FuseA,7.114769448366463,0.0,0.0,7.114769448366463,0.0,0.0,1,0.0,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.0,NA,Attchd,1956.0,RFn,1,284,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2009,WD,Normal,11.813037464800539,0,0,0,0,0,53,53,53.0,0,1.0,2363,135000
919,60,RL,4.6443908991413725,9.482350275033667,IR1,Lvl,Corner,Gtl,SawyerW,Norm,1Fam,2Story,7,5,1991,1991,Gable,HdBoard,HdBoard,NA,0.0,Gd,TA,PConc,Ex,TA,Mn,BLQ,3.8918202981106265,GLQ,6.453624998892692,6.0473721790462776,7.007600613951853,Ex,Y,SBrkr,6.816735880594968,7.103322062526113,0.0,7.662937850461535,0.6931471805599453,0.0,2,0.6931471805599453,4,0.6931471805599453,Gd,2.1972245773362196,Typ,0.6931471805599453,TA,Attchd,1991.0,RFn,3,833,TA,TA,Y,4.290459441148391,5.262690188904886,5.41610040220442,0.0,0.0,0.0,0.0,11,2007,WD,Normal,12.380030154325457,0,0,0,1,0,16,16,16.0,416,3.5,3231,238000
920,20,RL,4.477336814478207,9.308374112247549,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,8,1958,2002,Hip,MetalSd,MetalSd,NA,0.0,Ex,TA,CBlock,Gd,TA,No,ALQ,6.270988431858299,BLQ,6.021023349349527,5.5053315359323625,7.077498053569231,Ex,Y,SBrkr,7.254884810077338,0.0,0.0,7.254884810077338,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,TA,1.9459101490553132,Min1,0.6931471805599453,TA,Attchd,1990.0,Unf,2,601,TA,TA,Y,0.0,3.9512437185814275,0.0,0.0,5.25227342804663,0.0,0.0,5,2008,WD,Normal,12.081081821061819,0,0,0,0,0,50,6,18.0,241,2.0,2598,176500
921,60,RL,4.2626798770413155,9.043458999670106,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,6,5,1994,1994,Gable,HdBoard,HdBoard,BrkFace,4.663439094112067,Gd,Gd,PConc,Gd,Gd,No,GLQ,6.703188113240863,Unf,0.0,4.74493212836325,6.834108738813838,Ex,Y,SBrkr,6.842683282238422,6.666956792429207,0.0,7.451241684987676,0.0,0.6931471805599453,2,0.6931471805599453,3,0.6931471805599453,Gd,2.0794415416798357,Typ,0.0,NA,Attchd,1994.0,RFn,2,471,TA,TA,Y,5.707110264748875,4.477336814478207,0.0,0.0,0.0,0.0,0.0,7,2007,WD,Normal,12.211065162153215,0,0,0,0,0,13,13,13.0,87,3.0,2649,201000
922,90,RL,4.219507705176107,9.080003870248179,Reg,Lvl,Inside,Gtl,Edwards,Feedr,Duplex,1.5Fin,5,7,1900,2003,Gable,MetalSd,MetalSd,NA,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.98933526597456,Unf,0.0,5.241747015059643,7.149131598557407,Gd,Y,SBrkr,7.149131598557407,6.834108738813838,0.0,7.696667081526462,1.0986122886681098,0.0,2,1.0986122886681098,4,1.0986122886681098,TA,2.302585092994046,Typ,0.0,NA,NA,0.0,NA,0,0,NA,NA,N,0.0,4.2626798770413155,0.0,0.0,0.0,0.0,0.0,9,2008,WD,Normal,11.890683588496984,0,0,0,1,0,108,5,2008.0,70,5.0,3472,145900
923,20,RL,4.189654742026425,9.233861567017529,Reg,Lvl,Inside,Gtl,Gilbert,RRAn,1Fam,1Story,6,5,2005,2006,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,3.367295829986474,Unf,0.0,7.161622002939187,7.183111701743281,Ex,Y,SBrkr,7.183111701743281,0.0,0.0,7.183111701743281,0.0,0.0,2,0.0,3,0.6931471805599453,Gd,1.9459101490553132,Typ,0.6931471805599453,Gd,Attchd,2005.0,Fin,2,397,TA,TA,Y,4.61512051684126,0.0,0.0,3.1780538303479458,0.0,0.0,0.0,10,2006,New,Partial,12.043500773454495,0,0,0,0,0,1,0,1.0,23,2.0,2632,169990
924,120,RL,3.9318256327243257,8.98882050177807,Reg,Lvl,Inside,Gtl,SawyerW,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,Plywood,Plywood,NA,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,5.111987788356544,GLQ,6.7357800142423265,6.395261598115449,7.380879035564116,Ex,Y,SBrkr,7.388946097618437,0.0,0.0,7.388946097618437,0.6931471805599453,0.0,2,0.0,2,0.6931471805599453,Gd,1.791759469228055,Typ,0.6931471805599453,Fa,Attchd,1993.0,RFn,2,533,TA,TA,Y,0.0,4.248495242049359,0.0,0.0,0.0,0.0,0.0,7,2008,WD,Normal,12.170450649220749,0,0,0,0,0,15,14,15.0,69,3.0,3221,193000
925,20,RL,4.382026634673881,9.234154550075438,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,6,6,1980,1980,Gable,Plywood,Plywood,BrkFace,5.062595033026967,TA,Gd,CBlock,Gd,TA,No,BLQ,6.439350371100098,LwQ,6.967909201801884,0.0,7.430707082545968,TA,Y,SBrkr,7.430707082545968,0.0,0.0,7.430707082545968,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,TA,2.0794415416798357,Typ,0.6931471805599453,TA,Attchd,1980.0,Unf,2,612,TA,TA,Y,5.953243334287785,4.882801922586371,0.0,0.0,0.0,0.0,0.0,5,2006,WD,Normal,12.242891437918386,0,0,0,0,0,26,26,26.0,131,3.0,3372,207500
926,20,RL,4.394449154672439,9.655795128300506,IR1,Lvl,Corner,Gtl,NWAmes,Norm,1Fam,1Story,5,6,1977,1977,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,6.643789733147672,LwQ,4.543294782270004,5.58724865840025,7.027314514039777,TA,Y,SBrkr,7.027314514039777,0.0,0.0,7.027314514039777,0.0,0.6931471805599453,2,0.0,3,0.6931471805599453,Ex,1.9459101490553132,Typ,0.0,NA,Attchd,1977.0,RFn,2,540,TA,TA,Y,5.198497031265826,0.0,0.0,0.0,0.0,0.0,0.0,3,2008,WD,Abnorml,12.07254696717504,0,0,0,0,0,31,31,31.0,0,2.5,2252,175000
927,60,RL,4.543294782270004,9.392661928770137,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,8,5,2003,2004,Hip,VinylSd,VinylSd,BrkFace,5.831882477283517,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.074963197966044,7.074963197966044,Ex,Y,SBrkr,7.118826249062078,7.039660349862076,0.0,7.772752716468742,0.0,0.0,2,0.6931471805599453,4,0.6931471805599453,Ex,2.3978952727983707,Typ,0.6931471805599453,Gd,BuiltIn,2003.0,Fin,3,656,TA,TA,Y,4.653960350157523,4.61512051684126,0.0,0.0,0.0,0.0,0.0,5,2007,WD,Normal,12.560247968016562,0,0,0,0,0,4,3,4.0,100,2.5,3555,285000
928,60,RL,4.394449154672439,9.200391041122515,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,1Fam,2Story,7,5,1968,1968,Gable,MetalSd,MetalSd,BrkFace,5.8377304471659395,TA,TA,CBlock,TA,TA,No,BLQ,6.315358001522335,Unf,0.0,5.638354669333745,6.725033642166843,Gd,Y,SBrkr,7.002155954403621,6.78105762593618,0.0,7.590346945602565,0.0,0.0,2,0.6931471805599453,4,0.6931471805599453,TA,2.302585092994046,Typ,0.6931471805599453,Gd,Attchd,1968.0,RFn,2,486,TA,TA,Y,0.0,3.784189633918261,0.0,0.0,0.0,0.0,0.0,4,2008,WD,Normal,12.07824495582233,0,0,0,1,0,40,40,40.0,43,2.5,2810,176000
929,20,RL,4.2626798770413155,9.379154445411636,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,8,5,2001,2001,Hip,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,7.469654172932128,7.469654172932128,Ex,Y,SBrkr,7.489412083508719,0.0,0.0,7.489412083508719,0.0,0.0,2,0.0,3,0.6931471805599453,Ex,2.0794415416798357,Typ,0.6931471805599453,TA,Attchd,2001.0,RFn,2,522,TA,TA,Y,5.313205979041787,5.0238805208462765,0.0,0.0,0.0,0.0,0.0,6,2009,WD,Normal,12.373707715234994,0,0,0,0,0,8,8,8.0,151,2.0,3541,236500
930,60,RL,4.189654742026425,9.47324295306374,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,7,5,1997,1997,Gable,HdBoard,HdBoard,BrkFace,5.655991810819852,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.872128101338986,6.872128101338986,Gd,Y,SBrkr,6.901737206656574,7.126087273299125,0.0,7.71289096149013,0.0,0.0,2,0.6931471805599453,4,0.6931471805599453,Gd,2.1972245773362196,Typ,0.6931471805599453,TA,BuiltIn,1997.0,Fin,2,642,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2006,WD,Normal,12.310437165348775,0,0,0,0,0,9,9,9.0,0,2.5,3200,222000
931,20,RL,4.30406509320417,9.096723645189215,IR1,HLS,Inside,Gtl,Timber,Norm,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,2.833213344056216,Unf,0.0,7.280008252884188,7.2909747781429814,Ex,Y,SBrkr,7.2909747781429814,0.0,0.0,7.2909747781429814,0.0,0.0,2,0.0,3,0.6931471805599453,Gd,2.0794415416798357,Typ,0.0,NA,Attchd,2007.0,Fin,3,610,TA,TA,Y,4.61512051684126,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,7,2009,WD,Normal,12.211065162153215,0,0,0,0,0,2,2,2.0,18,2.0,2932,201000
932,20,RL,4.2626798770413155,9.116139576577355,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1965,1965,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,CBlock,TA,TA,No,BLQ,5.82600010738045,Rec,6.1463292576688975,4.804021044733257,6.8308742346461795,Ex,Y,SBrkr,6.8308742346461795,0.0,0.0,6.8308742346461795,0.0,0.6931471805599453,1,0.0,2,0.6931471805599453,TA,1.791759469228055,Typ,0.0,NA,Detchd,1965.0,Unf,1,429,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,WD,Normal,11.674202123168433,0,0,0,1,0,44,44,44.0,0,1.5,1850,117500
933,20,RL,4.442651256490317,9.364862411412354,IR1,Lvl,Corner,Gtl,Somerst,RRNn,1Fam,1Story,9,5,2006,2006,Hip,VinylSd,ImStucc,Stone,5.713732805509369,Ex,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,7.552762084214147,7.552762084214147,Ex,Y,SBrkr,7.552762084214147,0.0,0.0,7.552762084214147,0.0,0.0,2,0.0,3,0.6931471805599453,Ex,2.1972245773362196,Typ,0.6931471805599453,Gd,Attchd,2006.0,Fin,3,788,TA,TA,Y,0.0,5.2574953720277815,0.0,0.0,0.0,0.0,0.0,3,2007,WD,Normal,12.676079399771027,0,0,0,0,0,1,1,1.0,191,2.0,3810,320000
934,20,RL,4.1588830833596715,9.046408680293819,Reg,Lvl,FR2,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,5.351858133476067,Gd,TA,PConc,Gd,TA,Av,GLQ,3.044522437723423,Unf,0.0,7.300472814267799,7.313886831633462,Ex,Y,SBrkr,7.313886831633462,0.0,0.0,7.313886831633462,0.0,0.0,2,0.0,3,0.6931471805599453,Gd,1.9459101490553132,Typ,0.0,NA,Attchd,2004.0,RFn,2,570,TA,TA,Y,5.262690188904886,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,8,2009,WD,Normal,12.154784614286667,0,0,0,0,0,5,5,5.0,36,2.0,3000,190000
935,20,RL,5.749392985908253,10.227417172661774,IR2,HLS,Inside,Mod,NAmes,PosA,1Fam,1Story,7,7,1960,2007,Flat,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,6.054439346269371,Unf,0.0,5.081404364984463,6.373319789577012,Ex,Y,SBrkr,7.635303886259415,0.0,0.0,7.635303886259415,0.6931471805599453,0.0,2,0.0,4,0.6931471805599453,Gd,2.302585092994046,Typ,0.6931471805599453,Gd,Attchd,1960.0,RFn,2,505,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2008,WD,Normal,12.396697137361691,0,0,0,0,0,48,1,48.0,0,3.0,2654,242000
936,30,RL,3.970291913552122,8.67008593751938,IR1,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1Story,4,5,1926,1953,Gable,MetalSd,MetalSd,BrkFace,4.6913478822291435,TA,Gd,PConc,Fa,TA,Mn,Unf,0.0,Unf,0.0,6.398594934535208,6.398594934535208,Gd,Y,SBrkr,6.617402977974478,0.0,0.0,6.617402977974478,0.0,0.0,1,0.0,1,0.6931471805599453,TA,1.791759469228055,Typ,0.0,NA,Detchd,1953.0,Unf,2,528,TA,TA,Y,0.0,0.0,3.4965075614664802,0.0,0.0,0.0,0.0,6,2006,WD,Normal,11.288543647320601,0,0,0,0,0,80,53,53.0,32,1.0,1347,79900
937,20,RL,4.219507705176107,9.218705288307811,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,7,5,2003,2003,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.726233402358747,Unf,0.0,5.840641657373398,7.0707241072602764,Ex,Y,SBrkr,7.0909098220799835,0.0,0.0,7.0909098220799835,0.6931471805599453,0.0,2,0.0,2,0.6931471805599453,Gd,1.791759469228055,Typ,0.0,NA,Attchd,2003.0,RFn,2,555,TA,TA,Y,0.0,3.7376696182833684,0.0,0.0,0.0,0.0,0.0,8,2009,WD,Normal,12.127575825689417,0,0,0,0,0,6,6,6.0,41,3.0,2376,184900
938,60,RL,4.330733340286331,9.177403871729918,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,7,5,2005,2005,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,5.834810737062605,Unf,0.0,6.650279048587422,7.01571242048723,Ex,Y,SBrkr,7.01571242048723,6.755768921984255,0.0,7.586803535162581,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,Gd,2.1972245773362196,Typ,0.6931471805599453,Gd,Attchd,2005.0,RFn,2,689,TA,TA,Y,0.0,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,2,2009,WD,Normal,12.441148720271016,0,0,0,0,0,4,4,4.0,48,2.5,3084,253000
939,60,RL,4.30406509320417,9.078065332666364,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,6.142037405587356,Unf,0.0,6.833031732786201,7.238496840894365,Ex,Y,SBrkr,7.238496840894365,6.349138991379798,0.0,7.5822291942764615,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,Gd,2.0794415416798357,Typ,0.0,NA,Attchd,2006.0,RFn,3,868,TA,TA,Y,0.0,4.51085950651685,0.0,0.0,0.0,0.0,0.0,8,2006,New,Partial,12.387560521575551,0,0,0,0,0,0,0,0.0,90,2.5,3353,239799
940,70,RL,4.394449154672439,10.089593605747774,Reg,Lvl,Inside,Gtl,ClearCr,Norm,1Fam,2Story,7,7,1940,1950,Gable,MetalSd,MetalSd,NA,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,6.940222469119639,6.940222469119639,Ex,Y,SBrkr,7.0967213784947605,7.087573705557973,0.0,7.784889295655098,0.0,0.0,2,0.0,4,0.6931471805599453,TA,2.3978952727983707,Typ,1.0986122886681098,TA,Attchd,1940.0,Unf,1,349,TA,TA,Y,4.04305126783455,0.0,5.765191102784844,0.0,0.0,0.0,0.0,6,2010,COD,Normal,12.406565597924235,0,0,0,0,0,70,60,70.0,318,2.0,3435,244400
941,90,RL,4.02535169073515,9.444700778495557,IR1,Lvl,Inside,Gtl,Mitchel,Norm,Duplex,1Story,6,5,1976,1976,Gable,Plywood,Plywood,NA,0.0,TA,TA,CBlock,TA,TA,Gd,Rec,6.842683282238422,LwQ,5.983936280687191,5.983936280687191,7.455298485683291,TA,Y,SBrkr,7.455298485683291,0.0,0.0,7.455298485683291,0.0,0.0,2,0.0,4,1.0986122886681098,TA,2.1972245773362196,Typ,0.0,NA,Attchd,1976.0,Unf,2,574,TA,TA,Y,3.713572066704308,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,WD,Normal,11.924379271639218,0,0,0,0,0,30,30,30.0,0,2.0,3456,150900
942,60,RL,4.189654742026425,9.077494458642754,IR1,Lvl,FR2,Gtl,Gilbert,RRNn,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,BrkFace,5.700443573390687,Gd,TA,PConc,Gd,TA,No,ALQ,6.650279048587422,Unf,0.0,5.3981627015177525,6.900730664045173,Ex,Y,SBrkr,6.930494765951626,6.946013991099227,0.0,7.630946580890459,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,Gd,2.1972245773362196,Typ,0.6931471805599453,TA,BuiltIn,1999.0,RFn,2,390,TA,TA,Y,0.0,0.0,0.0,5.1298987149230735,0.0,0.0,0.0,6,2009,WD,Normal,12.273735966890268,0,0,0,1,0,10,10,10.0,168,3.5,3052,214000
943,90,RL,3.7612001156935624,8.950532836290382,IR1,Lvl,Inside,Gtl,Edwards,Norm,Duplex,1Story,4,3,1977,1977,Gable,MetalSd,MetalSd,NA,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,7.273092595999522,Unf,0.0,0.0,7.273092595999522,TA,Y,SBrkr,7.273092595999522,0.0,0.0,7.273092595999522,1.0986122886681098,0.0,2,0.0,4,1.0986122886681098,TA,2.1972245773362196,Typ,0.0,NA,NA,0.0,NA,0,0,NA,NA,N,5.7745515455444085,0.0,0.0,0.0,0.0,0.0,0.0,8,2007,Oth,Abnorml,11.918397239722838,0,0,0,0,0,30,30,2007.0,0,4.0,2880,150000
944,90,RL,4.61512051684126,10.12667110305036,Reg,Low,Inside,Gtl,Mitchel,Norm,Duplex,1Story,5,4,1967,1967,Gable,HdBoard,Plywood,NA,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,7.398174092970465,7.398174092970465,TA,Y,SBrkr,7.398174092970465,0.0,0.0,7.398174092970465,0.0,0.0,2,0.0,4,1.0986122886681098,TA,2.1972245773362196,Typ,0.0,NA,Attchd,1967.0,Unf,2,576,TA,TA,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,WD,Normal,11.870606902224587,0,0,0,0,0,40,40,40.0,0,2.0,3264,143000
945,20,RL,4.454347296253507,9.573315428463395,IR1,Lvl,CulDSac,Gtl,Timber,Norm,1Fam,SLvl,6,6,1958,1958,Gable,HdBoard,HdBoard,BrkFace,6.295266001439646,TA,TA,CBlock,TA,TA,No,GLQ,4.718498871295094,Rec,5.872117789475416,5.872117789475416,6.709304340258298,Gd,Y,FuseA,7.20414929203594,0.0,0.0,7.20414929203594,0.0,0.6931471805599453,1,0.0,3,0.6931471805599453,Gd,2.0794415416798357,Typ,0.6931471805599453,Gd,Basment,1958.0,RFn,2,525,TA,TA,Y,0.0,4.77912349311153,0.0,0.0,5.455321115357702,0.0,0.0,1,2009,COD,Abnorml,11.83138646878959,0,0,0,0,0,51,51,51.0,351,1.5,2163,137500
946,50,RM,4.59511985013459,9.084890521258767,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,VinylSd,VinylSd,NA,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,6.9930151229329605,Unf,0.0,0.0,6.9930151229329605,TA,Y,SBrkr,7.080867896690782,6.331501849893691,4.795790545596741,7.533693709848633,0.0,0.0,1,0.0,2,0.6931471805599453,TA,2.0794415416798357,Typ,0.0,NA,Detchd,1963.0,Unf,2,456,TA,TA,Y,3.8918202981106265,0.0,5.501258210544727,0.0,0.0,0.0,0.0,9,2009,WD,Normal,11.735276702486741,0,0,0,1,0,119,13,46.0,244,1.0,2837,124900
947,80,RL,4.2626798770413155,9.007489523929735,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,5,6,1959,1959,Gable,HdBoard,HdBoard,BrkFace,4.859812404361672,TA,Gd,CBlock,TA,TA,Av,ALQ,6.618738983517219,BLQ,5.68697535633982,4.634728988229636,7.0431599159883405,TA,Y,SBrkr,7.0431599159883405,0.0,0.0,7.0431599159883405,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.6931471805599453,TA,Attchd,1959.0,RFn,1,796,TA,TA,Y,4.465908118654584,0.0,0.0,0.0,0.0,0.0,0.0,3,2006,WD,Normal,11.870606902224587,0,0,0,0,0,47,47,47.0,0,2.0,2288,143000
948,20,RL,4.454347296253507,9.584452402426324,Reg,Lvl,Inside,Gtl,Timber,Norm,1Fam,1Story,8,5,2002,2003,Hip,VinylSd,VinylSd,BrkFace,5.4680601411351315,Gd,TA,PConc,Gd,TA,Av,GLQ,7.170888478512505,Unf,0.0,5.75890177387728,7.388327859577107,Ex,Y,SBrkr,7.396335293800808,0.0,0.0,7.396335293800808,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,Gd,2.302585092994046,Typ,0.6931471805599453,Gd,Attchd,2002.0,Fin,3,808,TA,TA,Y,0.0,5.53338948872752,0.0,0.0,0.0,0.0,0.0,11,2007,WD,Normal,12.506180941677357,0,0,0,0,0,5,4,5.0,252,3.0,3245,270000
949,60,RL,4.189654742026425,9.547312483639047,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,BrkFace,4.976733742420574,Gd,TA,PConc,Gd,TA,NA,Unf,0.0,Unf,0.0,6.842683282238422,6.842683282238422,Ex,Y,SBrkr,6.842683282238422,6.734591659972948,0.0,7.482681828154651,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,Gd,2.0794415416798357,Typ,0.6931471805599453,TA,Attchd,2002.0,RFn,2,474,TA,TA,Y,4.976733742420574,4.574710978503383,0.0,0.0,0.0,0.0,0.0,2,2006,WD,Normal,12.167856627501678,0,0,0,0,0,4,4,4.0,96,2.5,2712,192500
